Date,WASTE_SMC,MSW_REC,DIG_FEED_B,DIG_FEED_B_1,DISPOSAL_A,DISPOSAL_B,BALLOON_A,BALLOON_B,ENGINE_RUNNING_HRS,TOTAL_POWER_GENE,EXPORT_POWER,GAS_CONSUMPTION,SFC,Raw_MSW_TS,Raw_MSW_VS,Raw_MSW_MC,AC_02_TS,AC_02_VS,AC_02_MC,AC_02_Sand,AC_02_CN,Digester_Feed_TS,Digester_Feed_VS,Digester_Feed_MC,Digester_Feed_pH,Digester_Feed_VFA,Digester_Feed_ALK,Digester_Feed_VA,Digester_Feed_EC,Digester_Feed_Temp,Digester_Recycle_TS,Digester_Recycle_VS,Digester_Recycle_MC,Digester_Recycle_pH,Digester_Recycle_VFA,Digester_Recycle_ALK,Digester_Recycle_VA,Digester_Recycle_EC,Digester_Recycle_Temp,Digester_Recycle_TOC,Digester_Disposal_TS,Digester_Disposal_VS,Digester_Disposal_MC,Digester_Disposal_pH,Digester_Disposal_VFA,Digester_Disposal_ALK,Digester_Disposal_VA,Digester_Disposal_EC,Digester_Disposal_Temp,Digester_Disposal_TOC,Biogas_Digester_B_Outlet_Methane_pct,Biogas_Digester_B_Outlet_H2S_ppm,Biogas_Clean_Biogas_Methane_pct,Biogas_Clean_Biogas_H2S_ppm,Biogas_Dosing_pH,Biogas_Scrubber_pH,Dig_press_a,Dig_press_b,Dig_level_a,Dig_level_b
2023-08-22,333.22,333.22,0.0,5.0,0.0,0.0,0.55,0.2,4.3,435.0,0.0,363.0,1.19,44.5,40.09,55.5,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,5.27,3.9,94.73,7.35,1793.0,5190.0,0.34,12.12,30.3,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.0,400.0,65.7,400.0,8.0,7.0,0.0,5.1,8.62,10.47
2023-08-23,336.87,336.87,0.0,8.7,0.0,0.0,0.4,0.05,3.0,521.0,0.0,434.0,1.2,48.91,40.09,51.09,59.9,29.585,40.1,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.8,8.62,10.75
2023-08-24,349.475,349.475,0.0,8.9,0.0,0.0,0.3,0.25,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.8,500.0,65.3,400.0,8.0,7.0,0.0,7.7,8.62,10.85
2023-08-25,329.195,329.195,0.0,8.0,0.0,0.0,0.2,0.05,5.45,803.0,225.0,669.0,1.2,46.87,40.09,53.13,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,4.27,3.05,95.73,6.84,3075.0,4860.0,0.63,12.1,29.2,1.77,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.2,8.62,10.89
2023-08-26,300.28,300.28,0.0,9.5,0.0,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.0,47.12,40.09,52.88,60.13,29.585,39.87,15.98,16.47,5.19,3.35,94.81,6.87,3630.0,4850.0,0.75,11.64,29.1,5.61,3.61,94.39,6.88,3450.0,4900.0,0.7,11.72,29.6,2.09,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.0,8.62,11.04
2023-08-27,245.06,245.06,0.0,10.2,0.0,0.0,0.65,0.1,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.2,8.62,11.04
2023-08-28,249.505,249.505,0.0,9.8,0.0,0.0,0.05,0.45,3.0,937.0,450.0,624.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.14,8.74,92.86,7.1,2700.0,5100.0,0.53,11.18,31.3,5.07,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.7,8.62,11.25
2023-08-29,282.605,282.605,0.0,2.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,8.52,6.12,91.48,7.05,2325.0,5150.0,0.45,11.77,31.4,3.55,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.9,0.0,11.39
2023-08-30,215.46,215.46,0.0,5.0,0.0,0.0,0.1,0.15,5.0,1013.0,450.0,675.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.64,5.03,92.36,7.21,2250.0,5450.0,0.41,11.2,31.4,2.92,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.6,8.62,14.54
2023-08-31,258.65,258.65,0.0,9.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.1,8.62,11.34
2023-09-01,254.08,254.08,0.0,8.5,0.0,0.0,0.0,0.2,2.3,1000.0,675.0,625.0,1.6,42.21,40.09,57.79,49.41,29.585,50.59,15.98,16.47,8.62,5.95,91.38,7.28,1740.0,5300.0,0.33,10.7,29.5,8.06,5.73,91.94,7.23,2280.0,5260.0,0.43,10.45,30.0,3.32,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.7,8.62,11.4
2023-09-02,255.805,255.805,0.0,9.0,0.0,0.0,0.2,0.35,0.0,0.0,0.0,0.0,0.0,41.12,40.09,58.88,48.86,29.585,51.14,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.63,5.37,92.37,7.34,3390.0,6250.0,0.54,10.25,29.5,3.11,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.8,8.62,11.38
2023-09-03,249.515,249.515,0.0,6.0,0.0,0.0,0.0,0.5,2.45,1000.0,450.0,666.0,1.5,47.79,40.09,52.21,58.68,29.585,41.32,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.1,4.48,92.9,7.35,2640.0,5190.0,0.51,11.03,30.8,2.6,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.5,8.62,11.44
2023-09-04,277.82,277.82,0.0,7.0,0.0,0.0,0.1,0.55,0.0,0.0,0.0,0.0,0.0,38.78,40.09,61.22,49.12,29.585,50.88,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,6.84,4.93,93.16,7.15,2220.0,5450.0,0.41,11.37,29.4,2.86,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,62.0,200.0,66.3,0.0,14.0,10.0,0.0,3.1,8.62,11.64
2023-09-05,269.565,269.565,0.0,0.2,0.0,0.0,0.1,0.15,2.15,1107.0,900.0,582.0,1.9,40.29,40.09,59.71,43.97,29.585,56.03,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.0,4.85,93.0,7.14,1635.0,5230.0,0.31,11.2,29.5,2.81,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.6,8.62,11.53
2023-09-06,284.87,284.87,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,54.08,40.09,45.92,71.99,29.585,28.01,15.98,16.47,7.73,5.35,92.27,7.02,1575.0,5200.0,0.3,11.34,29.2,7.8,5.11,92.2,7.0,1725.0,5280.0,0.326705,11.36,29.4,2.97,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.3,8.62,11.52
2023-09-07,267.7,267.7,0.0,8.0,0.0,0.0,0.1,0.0,1.3,1107.0,900.0,527.0,2.1,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.62,11.57
2023-09-08,256.07,256.07,0.0,10.5,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,36.72,40.09,63.28,44.47,29.585,55.53,15.98,16.47,8.61,5.75,91.39,6.97,2805.0,5320.0,0.53,10.74,29.6,7.94,5.32,92.06,7.0,2175.0,5200.0,0.42,11.19,30.7,3.09,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.1,8.62,11.56
2023-09-09,274.745,274.745,0.0,10.1,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.66,6.66,90.34,6.92,2475.0,5250.0,0.47,11.06,29.3,8.32,5.4,91.68,6.98,2025.0,5100.0,0.4,10.66,30.1,3.13,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.4,8.62,11.62
2023-09-10,221.32,221.32,0.0,15.2,0.0,0.0,0.1,0.4,2.0,1100.0,675.0,550.0,2.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,11.89,8.14,88.11,6.64,3150.0,3780.0,0.83,10.44,29.3,8.83,5.81,91.17,6.99,2325.0,5020.0,0.46,10.87,29.8,3.37,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.1,8.62,11.75
2023-09-11,260.29,260.29,0.0,12.0,0.0,0.0,0.1,0.3,3.0,1100.0,675.0,620.0,1.77,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.85,5.93,91.15,7.15,2280.0,5134.0,0.45,10.62,29.7,8.57,5.68,91.43,7.2,1793.0,5190.0,0.34,10.17,29.9,3.29,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.2,8.62,11.73
2023-09-12,249.785,249.785,0.0,10.1,0.0,0.0,0.05,0.5,2.15,800.0,675.0,470.0,1.7,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.57,7.1,89.43,6.91,2805.0,4900.0,0.57,11.03,29.1,8.33,5.27,91.67,7.04,1695.0,5000.0,0.34,10.67,30.2,3.05,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.6,8.62,11.81
2023-09-13,251.78,251.78,0.0,9.0,0.0,0.0,0.25,0.25,2.0,800.0,450.0,439.0,1.8,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.59,5.33,92.41,7.02,1980.0,5000.0,0.4,10.26,29.4,7.2,4.94,92.8,7.0,1680.0,4840.0,0.35,10.96,29.9,2.87,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.5,8.62,12.04
2023-09-14,254.84,254.84,0.0,12.0,0.0,0.0,0.3,0.2,2.0,800.0,450.0,450.0,1.77,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.62,12.04
2023-09-15,291.63,291.63,0.0,11.6,0.0,0.0,0.3,0.3,6.3,1112.0,225.0,878.0,1.27,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.6,8.62,12.18
2023-09-16,254.88,254.88,0.0,11.6,0.0,0.0,0.3,0.2,7.0,1014.0,0.0,811.0,1.25,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.5,8.62,12.48
2023-09-17,235.71,235.71,0.0,14.0,0.0,0.0,0.5,0.05,6.3,1022.0,225.0,865.0,1.19,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.74,6.4,90.26,6.94,2910.0,4700.0,0.62,10.75,29.2,7.8,5.04,92.2,7.02,1485.0,4750.0,0.31,10.51,30.1,2.92,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.5,8.62,12.38
2023-09-18,273.075,273.075,0.0,15.0,0.0,0.0,0.05,0.3,6.0,947.0,225.0,789.0,1.2,54.31,40.09,45.69,54.62,29.585,45.38,15.98,16.47,8.12,5.49,91.88,6.82,2400.0,4670.0,0.51,10.26,29.2,8.69,5.34,91.31,7.0,1560.0,5050.0,0.31,10.5,30.02,3.1,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.7,8.62,12.56
2023-09-19,253.405,253.405,0.0,15.0,0.0,0.0,0.0,0.75,4.0,654.0,0.0,533.0,1.22,44.6,40.09,55.4,49.86,29.585,50.14,15.98,16.47,8.39,5.28,91.61,7.03,2355.0,5250.0,0.45,10.63,30.0,8.06,5.16,91.94,7.04,2010.0,5120.0,0.39,10.92,30.7,3.0,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.4,8.62,12.57
2023-09-20,264.985,264.985,0.0,15.0,0.0,0.0,0.0,0.7,7.0,1005.0,225.0,1005.0,1.0,59.95,40.09,40.05,41.43,29.585,58.57,15.98,16.47,9.19,6.22,90.81,7.03,2355.0,5250.0,0.45,10.63,30.0,8.58,5.67,91.42,7.04,2010.0,5120.0,0.39,10.92,30.7,3.29,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.3,8.62,12.7
2023-09-21,281.225,281.225,0.0,15.0,0.0,0.0,0.3,0.3,7.3,1067.0,225.0,971.0,1.1,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.3,8.62,12.88
2023-09-22,289.93,289.93,0.0,15.1,0.0,0.0,0.3,0.2,6.3,1004.0,0.0,864.0,1.16,56.93,40.09,43.07,38.31,29.585,61.69,15.98,16.47,8.65,5.93,91.35,6.96,2475.0,4900.0,0.51,10.63,30.3,8.08,5.4,91.92,7.0,1830.0,4900.0,0.37,10.92,30.1,3.13,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.62,13.05
2023-09-23,234.625,234.625,0.0,15.0,0.0,0.0,0.2,0.2,8.0,1056.0,0.0,860.0,1.22,31.13,40.09,68.87,40.69,29.585,59.31,15.98,16.47,8.47,4.81,91.53,7.11,2100.0,5270.0,0.4,10.27,29.9,7.61,3.9,92.39,7.2,1965.0,5250.0,0.37,10.65,29.9,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.62,13.14
2023-09-24,290.785,290.785,0.0,15.1,0.0,0.0,0.25,0.15,7.3,1159.0,225.0,937.0,1.23,36.49,40.09,63.51,42.4,29.585,57.6,15.98,16.47,9.34,4.81,90.66,6.98,1680.0,5050.0,0.33,10.55,29.6,8.09,3.9,91.91,7.03,1515.0,4930.0,0.31,9.64,30.3,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.8,8.62,13.15
2023-09-25,263.61,263.61,0.0,15.0,0.0,0.0,0.1,0.5,7.3,965.0,0.0,804.0,1.2,42.15,40.09,57.85,34.66,29.585,65.34,15.98,16.47,8.47,4.81,91.53,7.02,2070.0,5250.0,0.39,10.24,30.5,7.96,3.9,92.04,7.0,1950.0,5200.0,0.38,11.06,31.2,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.3,8.62,13.2
2023-09-26,279.3,279.3,0.0,15.0,0.0,0.0,0.85,0.1,9.0,1171.0,225.0,900.0,1.3,41.01,40.09,58.99,42.24,29.585,57.76,15.98,16.47,8.08,4.81,91.92,6.85,2355.0,5230.0,0.45,11.08,30.2,7.03,3.9,92.97,7.0,2295.0,5200.0,0.44,10.96,30.7,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.2,8.62,13.33
2023-09-27,267.455,267.455,0.0,15.0,0.0,0.0,0.85,0.1,8.0,1136.0,225.0,946.0,1.2,32.02,40.09,67.98,57.39,29.585,42.61,15.98,16.47,8.99,4.81,91.01,6.92,2490.0,5410.0,0.46,11.13,30.7,8.2,3.9,91.8,7.0,2460.0,5400.0,0.46,10.69,30.8,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.7,8.62,13.52
2023-09-28,239.405,239.405,0.0,19.8,0.0,0.0,0.1,0.85,7.3,1354.0,225.0,1125.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.2,8.62,13.54
2023-09-29,283.795,283.795,0.0,22.0,0.0,0.0,0.85,0.05,8.3,1461.0,450.0,1217.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.4,8.62,13.78
2023-09-30,264.805,264.805,0.0,22.0,0.0,0.0,0.7,0.05,8.3,1388.0,225.0,1150.0,1.2,37.11,40.09,62.89,42.14,29.585,57.86,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,8.0,3.9,92.0,7.0,2025.0,5450.0,0.37,10.56,30.9,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.2,8.62,13.78
2023-10-01,270.58,270.58,0.0,20.0,0.0,0.0,0.35,0.1,8.3,1187.0,225.0,989.0,1.2,36.17,40.09,63.83,44.16,29.585,55.84,15.98,16.47,8.43,4.81,91.57,7.06,2415.0,5330.0,0.45,11.45,30.3,7.68,3.9,92.32,7.12,2445.0,5300.0,0.46,11.07,30.2,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.1,8.62,13.92
2023-10-02,301.07,301.07,0.0,20.0,0.0,0.0,0.65,0.0,6.0,766.0,0.0,638.0,1.2,54.09,40.09,45.91,55.13,29.585,44.87,15.98,16.47,8.42,4.81,91.58,7.11,2205.0,5370.0,0.41,11.27,30.5,7.27,3.9,92.73,7.2,1950.0,5260.0,0.37,11.07,30.7,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.2,8.62,14.08
2023-10-03,294.6,294.6,0.0,20.0,0.0,40.0,0.05,0.7,6.3,909.0,225.0,757.0,1.2,40.74,40.09,59.26,47.3,29.585,52.7,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,8.59,3.9,91.41,7.0,2700.0,5550.0,0.49,10.55,30.1,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.2,8.62,13.88
2023-10-04,260.285,260.285,0.0,20.0,0.0,0.0,0.05,0.5,8.0,1170.0,0.0,970.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.62,4.81,91.38,7.09,2130.0,5420.0,0.39,11.54,31.0,8.03,3.9,91.97,7.12,2400.0,5530.0,0.43,11.53,31.0,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.5,8.62,13.94
2023-10-05,282.105,282.105,0.0,20.0,0.0,0.0,0.4,0.1,7.3,1209.0,225.0,1099.0,1.1,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.59,4.13,91.41,7.25,2910.0,5500.0,0.53,11.07,30.3,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.3,8.62,14.05
2023-10-06,259.02,259.02,0.0,20.1,0.0,10.0,0.55,0.05,8.3,1236.0,225.0,1030.0,1.2,57.58,40.09,42.42,51.57,29.585,48.43,15.98,16.47,8.2,4.81,91.8,7.09,1785.0,4500.0,0.4,9.47,28.5,8.77,3.9,91.23,7.2,2415.0,5400.0,0.45,11.43,29.1,2.26,8.37,4.13,91.63,7.23,2175.0,5400.0,0.4,11.19,30.3,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.2,8.62,14.18
2023-10-07,248.895,248.895,0.0,20.0,0.0,20.0,0.25,0.05,8.3,1274.0,450.0,1061.0,1.2,54.08,40.09,45.92,71.99,29.585,28.01,18.34,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,8.09,3.9,91.91,7.15,1845.0,5430.0,0.34,11.08,31.3,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.62,13.97
2023-10-08,243.24,243.24,0.0,25.0,0.0,0.0,0.05,0.25,7.0,983.0,0.0,819.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.32,3.9,92.68,7.15,1793.0,5190.0,0.34,10.64,30.4,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.7,8.62,13.96
2023-10-09,245.3,245.3,0.0,16.6,0.0,30.0,0.5,0.05,6.0,895.0,450.0,745.0,1.2,51.27,40.09,48.73,54.98,29.585,45.02,17.8,16.47,7.52,4.81,92.48,6.93,2370.0,5600.0,0.42,11.78,31.2,7.25,3.9,92.75,7.02,1905.0,5650.0,0.34,11.75,31.7,2.26,8.57,4.13,91.43,7.21,1920.0,5750.0,0.33,10.94,31.1,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.62,13.97
2023-10-10,247.92,247.92,0.0,12.5,0.0,0.0,0.65,0.7,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.74,4.81,92.26,7.14,2025.0,5600.0,0.36,11.52,31.3,7.54,3.9,92.46,7.14,2505.0,5700.0,0.44,11.58,31.4,2.26,7.56,4.13,92.44,7.28,1894.0,5424.0,0.34,11.42,30.8,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.3,8.62,13.97
2023-10-11,273.065,273.065,0.0,15.6,0.0,10.0,0.55,0.85,3.0,1349.0,900.0,749.0,1.8,56.75,40.09,43.25,66.0,29.585,34.0,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.47,3.9,92.52,7.05,2325.0,5600.0,0.42,11.0,30.6,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.2,8.62,14.05
